,강의명/교수명,input,target
125,EASTERN CIVILIZATION/호프마이클,"[-0.064026006, 0.042829227, 0.6992563, 0.12346307, 0.8143258, -0.5503665, 1.0605602, 0.9298888, -0.6670915, -0.83060205, -0.14574318, -0.63072187, -0.16799395, 0.47551936, 0.25899607, -0.12370131, 0.25905195, -1.0026143, 0.11767543, -1.2658336, 1.0461097, 0.6826568, -0.47088653, -0.5458349, 0.8787012, 0.27681488, 0.197145, -0.13751751, -0.032367706, -0.005185228, 0.35482046, 0.4209889, -0.47431087, 0.72838277, -0.066770926, -0.33646423, 0.016608145, 0.32872686, 0.18443282, -0.73606586, 0.4701524, 0.29702348, -0.31155437, 0.8665508, -0.58549696, 0.74133056, -0.44366503, 0.26209733, 0.5535808, -0.6441333, 0.6639485, 0.5938581, -0.27865207, 0.98418033, -0.27341104, 0.51097476, -0.7455974, -0.18125111, -0.29715776, -0.6336799, 0.37246963, 0.41290367, -1.709702, 0.6220231, -0.9711388, -0.24370447, 0.5393706, -0.06696765, 0.12194574, -0.7687787, -0.559827, 0.9318961, 0.7469112, 0.64906794, 1.2214869, -0.60598046, -0.88283926, 0.8113696, -0.297854, 0.6883594, 0.0019459331, 0.2746818, -0.77527004, -0.11155435, 0.060362414, 0.44069147, 0.2692141, -0.21204956, 0.14562348, -0.9416122, -0.49316114, 0.54212725, 0.008365931, 0.35631233, -0.45679834, -1.140896, -0.23856366, -0.9183601, 0.22956035, -0.62235445]","[0.5, 0.0, 0.5, 1.0, 1.0, 0.5]"
126,학교폭력예방및학생의이해/서정기,"[-0.54826736, 0.46324483, -0.24620546, 0.3547913, 0.20179875, 0.42232484, -0.15305905, 0.31439683, -0.96356785, -0.36680433, -0.04316142, 0.13671538, -0.25319728, 0.43890512, 0.058835167, -0.41555658, -0.77411985, 0.17427059, -0.027578847, 0.14597204, 0.3685763, -0.39257476, -0.54162765, -1.0305673, 0.11544216, -0.39959672, -0.2020199, 0.19331713, 0.3957599, 0.2700561, 0.4279758, -0.032837596, 0.25173104, -0.12929976, -0.17412947, 0.061927274, 0.06249027, -0.3988629, 1.0126563, -0.5489892, -0.26548782, 0.53093666, -0.17728864, -0.1534689, 0.11219514, -0.35676435, -0.38875878, -0.0030921248, -0.07940965, 0.42235097, 0.074364334, 0.3958166, -0.2879079, 0.06708221, 0.97293, -0.37892193, -0.267071, 0.50980526, -0.6038152, -1.1329466, 0.6646529, 0.48012337, -0.079980485, 0.6727166, -0.9319203, -0.12055205, 0.071808085, 0.021446774, -0.56244445, -0.1796583, -0.31345412, 0.28410313, 0.41973436, 0.71552956, -0.7603364, -0.10940106, -0.42125887, -0.0439346, 0.6190424, -0.018258676, -0.34440538, 0.048533883, -0.76009524, -0.35110953, 0.31062856, 0.2393586, 0.41685435, 0.26281646, 1.0002006, -0.07313285, -1.5645359, 0.49646384, -0.028558072, 0.27041334, -0.4198327, -0.2624699, -0.5643678, -0.53996336, -0.5343455, 0.3957677]","[0.5, 0.5, 0.5, 0.5, 0.0, 0.5]"
127,경제수학(1)/지창구,"[-0.45658445, 0.26069975, -0.17879155, 0.7453907, 0.28632927, 0.20702326, 1.1022812, 0.27948973, -0.86607426, 0.26724818, -0.2364091, 0.03620326, 0.038598433, 0.95969516, 0.13200787, 0.44797337, -0.45765054, -0.071325436, -0.18121204, -0.37920693, 0.42916977, -0.3858955, 0.08752744, -0.90869415, -0.6802312, 0.34126845, 0.239757, 0.31595764, 0.6679738, 0.55405784, 0.5715807, 0.75494194, 0.083883494, -0.07856696, -0.3747159, -0.2114514, -0.13193102, -0.13522218, -0.36908332, 0.01910282, 0.31622872, 0.34034076, 0.088066034, -0.9601959, 0.117201775, -0.17066567, 0.057825264, 0.5972206, 0.06818171, 0.35388651, 0.14067215, 0.26754627, -0.5078002, 0.31910574, 0.4911223, 0.119227454, -0.31304726, 0.6179527, 0.041244015, 0.3428957, -0.059263304, 0.35104784, -0.9403828, 0.4158124, -0.16695523, -0.6114729, 0.42119515, -0.08876671, 0.5047214, 0.56410396, -0.6568818, -0.08414244, -0.32270825, 0.75092345, -0.20499146, 0.20086233, -0.36195606, 0.26602966, 0.63548833, -0.06338179, -0.39229956, 0.037918437, 0.23789774, -0.35706836, 0.31182542, 0.010796755, 0.46942332, -0.3934364, 0.20681489, -1.4686685, -0.6096095, 0.49486238, -0.3935372, 0.16507256, -0.2045084, -0.8419978, -0.8035621, -0.8000797, -0.21875797, -0.3689308]","[1.0, 0.5, 1.0, 1.0, 0.5, 1.0]"
128,채플(A)/곽호철,"[-1.0775568, -0.35654643, 0.72724843, 0.33817676, 0.13778429, -0.059065033, -0.1384936, -0.07416416, -0.6197976, -0.8078324, -0.54537416, -1.6987417, -0.9509945, -0.68018854, 0.46437445, -0.3422698, -0.13422745, 0.4986249, -0.499212, 0.205153, 2.2017689, -0.5297302, -0.45038593, -0.12154205, 0.54809725, 0.8956815, -0.43939993, -0.10345718, 0.050973993, 0.3008282, 0.65721405, -0.43800685, 0.6542177, 0.49190274, 0.64245355, 0.70507437, -0.27903694, -0.076170325, -0.1529823, -0.59244585, -1.2530067, 0.5694832, 0.43370375, -1.4214854, 0.43068227, 0.18920045, 0.37903675, -0.648865, -0.22391413, 0.1997994, -1.4135503, -1.1548245, 0.641993, -0.2593271, 0.32264382, 1.5298451, -0.2832562, 0.70224404, 0.8668769, -1.627647, 2.1972916, 0.24549939, 0.32101122, 0.007031169, -0.92560786, 0.70012486, -0.7859069, -0.9264481, 1.0448105, -0.19914855, -1.6745785, -0.2919963, 0.33991387, -0.10181924, 0.51142716, -0.75021344, 0.18749264, -0.10006919, 0.04203147, -0.6667314, 0.09560377, 1.3147318, -0.89469254, 0.0858856, 1.1160024, 0.052995622, 0.19168521, -0.11948646, -0.6645786, -0.9200942, -0.8542929, 1.6766641, -0.85140455, 1.2586762, -0.71060985, -0.16725866, 0.7322257, 0.6477326, -0.8738277, -0.9931453]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.5]"
129,인권과세계시민주의/장동진,"[-0.006996928, 0.22667158, 0.10900238, 0.120446324, -0.16333526, -0.26869798, 0.028749252, 0.8479098, -1.1706403, 0.85825574, -0.9470675, -0.9772621, -0.18524848, -0.2916682, 0.4039341, 0.18144993, -0.8693928, 1.1128181, -0.06434651, 0.584744, 0.580264, 0.2828989, -0.5482304, 0.038702615, 0.47070575, 0.08352651, 0.64257056, 0.20603512, 0.33763814, 0.65230715, 0.8725385, 0.39022088, 0.09292252, 0.8891352, 0.04465565, -0.5204665, 0.3197622, -0.006650683, -0.012584463, -0.029228376, 0.12687995, 0.26775333, 0.023242172, -1.0839833, -0.46595323, 0.20517439, -1.0915409, -0.12119247, -0.5944399, 0.07921727, 0.34621966, 0.6718672, -0.09630711, 0.36265412, 0.3661184, 0.42674989, -0.34735164, 0.8105363, -0.048783768, -0.39676878, 0.6060677, 0.033951, 0.5906411, 0.37984723, -0.28821942, 0.40716985, 0.48498845, -1.1500915, 0.2477655, 0.7440141, -1.1493002, 0.77611893, 0.092411526, -0.08774272, -0.14021522, 0.091403745, -0.15657027, -0.23048384, 0.2196786, 0.15894516, -0.25162587, 0.25565502, -0.45457777, 0.009094381, 0.4682003, 0.097825356, 0.59256107, 0.1321137, 0.4796741, -0.20120712, -0.16732015, 0.3265297, -0.20300788, 0.15806958, -1.3756846, -0.37057993, -0.7549463, -0.20209667, -0.66923547, -0.48230082]","[1.0, 0.5, 0.5, 1.0, 0.0, 0.5]"
130,GREAT BOOKS & DEBATE (고전환상문학작품의가치와윤리)/주형예,"[0.39835656, 1.1877794, 0.037180588, 0.68341154, -0.12752776, 0.29468736, 0.5286993, 1.1216516, -0.39670745, 0.62828094, -0.0026227115, 0.2854403, -1.3590885, 0.37077677, 0.116193615, -1.0896615, -0.36424154, 0.79825485, -0.15612018, 1.2676502, 0.15218093, 0.17501286, -0.3640814, -0.14716585, -0.08183205, 0.1066324, -0.6383526, 0.15716602, 1.0350713, 0.14084512, 0.5742702, 0.6231328, 0.048466187, 0.8457684, -1.4373573, -0.032276955, 0.15402424, 0.22654551, -0.046548076, -0.2470986, 0.056171715, 0.34927985, -0.7340808, -0.69092536, -0.04591018, -0.24773449, -0.7552967, 0.07109738, 0.65993196, 0.5268788, -0.05737391, -0.013375394, -0.9115413, -0.030056788, 0.56673074, 0.86597747, 0.43583742, -0.07659756, 0.109040834, 0.19779438, 0.49930578, 0.25830436, -0.60045373, -0.037794326, -0.8736702, 0.7421035, 0.4467064, -0.4789237, -1.4436736, -0.023142114, -0.27645114, -0.17923789, -0.0040984303, 0.88039774, -0.52720857, -0.14322755, -1.1163538, -0.45726255, 0.33901644, 0.014156665, -0.14367391, 0.14540313, 0.15344417, 0.0414284, 1.0090065, -0.39688274, 1.5821495, -0.13945267, 0.337485, 0.157116, -0.6778628, 0.16673891, -0.35557267, 0.42112032, -0.64240223, -0.31123075, -0.15138812, 0.25730127, 0.18526535, -0.316899]","[1.0, 0.0, 1.0, 1.0, 0.0, 0.5]"
131,YONSEI RC 101-전기전자공학부/이주영,"[-0.62510866, 0.0112167215, 0.18849672, 0.13080992, 0.3412357, 0.023823047, 0.095463336, 0.370916, -0.10867663, -0.5888945, 0.33770636, 0.25895223, 0.038668863, 0.18024783, 0.41839305, -0.38866585, -0.1925995, -0.54009974, -0.40329373, -0.5028601, 1.1454777, 0.24620621, -1.3045881, 0.005610663, -0.093767665, -0.16571815, 0.09036205, 0.59829104, -0.17350882, 0.6337287, 0.9734261, -0.0703192, 0.52261657, 0.30639353, 3.811391e-05, 0.0938227, -0.17206807, 0.46083003, 0.3349265, 0.13286492, -0.24011697, 0.508023, -0.46241516, -0.5205911, 0.097201064, -0.67633224, -0.4298977, -0.31271416, 0.2649443, -0.23910822, -0.04432102, -0.007829023, 0.1153317, 0.49293146, 0.012477971, -0.13882296, 0.5023872, 0.6781428, -0.09707759, -0.50225216, 0.954499, -0.35853007, -1.0008963, 0.6816873, -0.1615456, -0.26537824, -0.121041335, -0.8110056, 0.37095895, 0.62251496, -0.22535008, 0.45272866, -0.17531693, 0.4271524, -0.19175252, -0.27501193, -0.83059657, 0.31901404, 0.26997748, 0.4049689, -0.33358756, -0.106688954, -0.29190013, -0.1407621, -0.1198399, 0.23114657, 0.7261376, -0.40154228, -0.542821, -0.037272647, -0.64447683, 0.19729368, -0.1946692, -0.051819146, -1.0947875, 0.16221306, -0.6704628, -0.41878796, -0.45508486, -1.1768491]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
132,통계방법론/정종희,"[-0.21790172, 0.009934246, -0.46007478, 0.17792667, 0.10917211, 0.13735662, 0.41592535, 0.22186969, -0.5312142, 0.100822896, 0.3524869, -0.10778847, 0.44548193, 0.16411558, -0.30669397, -0.53682005, -0.6903037, -0.03511212, 0.7865306, -1.0195348, 0.5456021, 0.074582316, 0.019516418, -0.03658628, -0.45208433, 0.20113744, 0.3010142, -0.08391598, 0.39138904, 0.50885576, 0.8695966, 0.97103846, 0.15330712, 0.13863693, 0.12917238, 0.08117223, -0.1342554, 0.4404063, 0.0010494408, -0.7802925, 0.6193086, 0.0061999457, 0.19781788, -0.47680473, -0.66278553, -0.3092175, -0.28129166, 0.19310492, 0.3216035, -0.4152594, 0.23786046, 0.93808293, -0.27939412, 0.30812758, 1.1220889, 0.26086715, -0.33105686, 1.0098221, 0.2867228, -0.58512247, 0.1196539, 0.49959722, -0.6571101, 0.34334958, -0.12802812, -0.004793489, 0.36473605, -0.6743621, 0.16216475, 0.24475934, -0.3648437, 0.41254386, -0.34639478, 0.89049745, 0.24289194, -0.27827668, -0.62850934, 0.66915643, 0.41646004, 0.2405816, -1.056551, 0.15689185, 0.0775722, -0.31523493, -0.08535349, 0.12754549, 0.24902129, -0.25687033, 0.20405103, -0.7673983, -0.54690427, 0.9472023, -0.20863731, 0.37267008, 0.080273226, -0.49507076, -0.9438968, -0.7773978, -0.36490798, -0.27945054]","[0.5, 0.5, 1.0, 1.0, 1.0, 0.5]"
133,공학생물학및실험(1)/구남온,"[-0.33063745, 0.18731453, 0.25207782, 0.2793152, -0.4479549, -0.39681813, 0.052794725, 0.3000997, -0.90433687, -0.414147, -0.34287336, 0.21774697, -0.21696429, -0.13777746, 0.7641997, 0.19907114, -0.28237143, -0.38581133, -0.10869932, -0.7459118, 0.59731495, -0.006575347, 0.15935281, -0.38271824, 0.24559742, 0.749967, 0.21468642, -0.3854314, 0.5074718, 0.047017943, 0.6710525, 0.20323238, -0.104985364, 0.060701203, -0.07556154, 0.16819328, 0.1563318, 0.15350522, 0.05881708, -0.29590735, 0.15976793, 0.52023953, 0.32932392, -0.62955064, 0.08475082, -0.388322, -0.43291, 0.25321975, -0.71283805, 0.20645422, 0.073885605, 0.6314414, -0.34640446, 0.97282046, 0.9916494, 0.61696714, -0.66251874, 0.12359013, -0.0064348783, -0.26315603, 0.34105048, 0.6889124, -0.5411902, 0.9715046, -0.8577464, -0.93520683, 0.44825295, 0.004160645, 0.3263168, 0.49698564, -0.53575397, 0.3618247, -0.085828856, 0.43768716, -0.34199926, 0.32250363, 0.079681985, 0.6288981, 0.31676957, 0.016091462, -0.5553186, -0.5281931, -0.37498382, -0.31804326, 0.6345495, 0.43841878, 0.92966795, -0.59681976, 0.21842165, -0.11655716, -0.42587474, 0.13769265, -0.25658393, 0.26337066, -0.17211081, -0.4855956, -0.69356704, -0.51073295, 0.09416543, -0.80714834]","[1.0, 1.0, 0.5, 0.5, 1.0, 0.5]"
134,현대사회의데이팅과결혼/박신진,"[-0.5713237, -0.3251696, 0.08494376, -0.23667377, -0.36042655, 0.12272987, 0.11556366, 0.016451156, -0.56547284, -0.07567234, -0.77248544, 0.40742853, -0.82077634, 0.68215877, 0.45504802, -0.09658827, 0.31599113, 0.26260552, -0.09107402, 0.565334, 0.61168027, 0.08548083, -0.6041171, -0.077176414, -0.26646182, 0.15281051, -0.5028275, 0.11855879, 0.04091992, 0.916835, 0.46646735, 0.37488374, -0.19955848, -0.021950386, -0.2332483, -0.15786244, 0.26998362, 0.13468924, 0.34005934, 0.16911641, 0.198531, 0.07144492, -0.58220446, -0.36773536, 0.6442916, -0.07930807, -0.34065267, 0.08208139, 0.44260892, 0.33496988, 0.8617869, 0.20946787, -0.2740096, 0.8622194, 0.33449918, 0.3344671, -0.37922823, 0.7451955, 0.26374215, -0.48803625, 0.39717582, 0.079794295, -0.74066573, 1.2434249, -1.0815934, 0.21884724, 0.26132092, -0.47929373, 0.038516164, 0.18031208, -0.30599245, 0.14014427, -0.2087594, 0.034978993, -0.44973695, 0.29306483, -0.67359114, 0.3750876, -0.035541147, 0.19613653, -0.77116805, 0.26577613, -0.37788522, -0.6991477, 0.536835, 0.53549594, 0.7284778, -0.4585703, -0.16368677, -0.12617879, -0.3025153, 0.58097905, -0.73810065, 0.2526001, -0.7181099, -0.052350584, -0.46953434, -0.95593226, -0.2974077, -0.31090572]","[1.0, 0.5, 0.5, 1.0, 0.0, 0.5]"
135,한국근대문학원전읽기/이경훈,"[0.46603125, 0.5669834, 0.43807232, 0.61623824, 0.08534664, -0.22482717, 0.31351143, 1.1642722, -0.054277733, -0.18999653, -0.40454033, -0.37086895, -0.16786721, 0.09213403, 0.09261146, -1.0618044, -0.7142195, -0.62599444, 0.05364497, 0.18927756, 0.29425448, -0.09286709, -0.11892777, -0.09748288, -0.26233125, 0.06329932, -0.31021866, 0.16573195, 0.60814464, -0.029703809, 0.45922545, 0.10953329, -0.35958374, 0.6785864, -0.515305, 0.25675246, 0.2017722, -0.18552002, 0.4808892, -0.08822332, 0.04912804, 0.93432933, -0.14122707, -0.18477803, -0.5862305, -0.6438147, -0.8224772, 0.022822047, 0.31606147, -0.019304227, -0.26403114, 0.27406073, -0.28003243, 0.3527034, -0.32722065, 0.6936855, -0.07457902, 0.7845108, -0.20868103, -0.85230565, 0.4602388, 0.26185068, -1.3735323, 0.22907889, -1.0083714, -0.32297397, 0.5995626, -0.0030468153, 0.15809944, -0.28288463, -0.078363545, 0.31997988, -0.009645544, 0.684637, -0.19550532, -1.2184317, -0.9298417, -0.56110245, 0.61281, -0.47384757, -0.7901716, -0.07354538, -0.46465105, -0.06657869, 0.79992867, -0.062243305, 0.5580464, -1.087557, -0.047785982, -0.6369854, -0.6022131, 0.07985349, -0.12350971, -0.18807921, -0.07852207, -0.009032332, -0.14111422, 0.20198025, -0.09930141, 0.14372712]","[1.0, 0.5, 1.0, 1.0, 0.5, 0.5]"
136,음악사/지형주,"[-0.15766521, 0.9881609, -0.15865493, -0.14358467, -0.34670934, -0.03446916, 0.2905325, 0.27854463, -0.5361164, -0.6779692, 0.24408394, -0.37441334, -0.2659715, -0.024612285, 0.13512138, -0.6516333, -1.0427699, -0.4046053, -0.25458726, -0.48791286, 0.2752105, 0.043398865, -0.48226404, 0.1714271, -0.48671326, 0.42643356, -0.4876578, -0.5732517, 0.119266056, 0.5461395, 0.18663694, 0.4937575, 0.20672883, 0.3058156, -0.33759838, 0.35941884, 0.72045124, 0.1609577, 0.67728084, -0.2194295, 0.067354776, -0.47797927, 0.428844, -0.14413847, -0.46234655, 0.049416073, -0.6852252, 0.0050090086, 0.26911214, 0.16737188, 0.84739584, 0.52788764, 0.112368576, 0.46546242, 0.082308955, 0.31636798, -0.57556087, 0.19821475, 0.3192729, -0.017722292, -0.16392677, -0.009425795, -0.9177724, 0.81209886, -0.65816593, 0.0048598303, -0.17926936, -0.24836367, -0.09234421, -0.2888891, -1.1967411, 0.31133512, 0.31143788, 0.5714302, 0.6647403, -0.8127884, -0.77750516, -0.4544736, 0.38796037, 0.11609396, 0.5347957, -0.21063364, -0.55795735, -1.0203038, 0.87144583, 0.5684323, 0.18501353, -0.75557625, 0.27320257, -0.29334065, -0.37421706, 1.2656704, -0.36431506, 0.5860957, -0.091375895, -0.250498, -0.22715344, -0.6062557, 0.14502136, -0.8351086]","[0.5, 0.5, 0.5, 0.5, 1.0, 0.5]"
137,미디어심리학/박남기,"[-0.26982948, 0.38964707, 0.60416347, 0.12660971, -0.22617374, 0.035972655, -0.22624257, 0.26736638, -0.55591416, 0.023662157, -0.26480326, 0.032692786, -0.2911595, 0.2642618, -0.36084446, 0.006639225, -0.30477902, -0.10279918, 0.07564575, -0.36234158, 0.54060894, 0.037230488, -0.07254069, -0.4801412, -0.06830982, 0.030879267, 0.2572001, 0.74194545, 0.77867895, 0.5290442, 0.5382442, 0.55821973, -0.32594773, 0.68897253, -0.16420357, 0.16165106, 0.24555208, -0.06891818, 0.08672971, -0.45504954, 0.33412784, 0.95105934, -0.15731604, -0.94481444, -0.2868551, -0.40600133, -0.878516, -0.16978626, -0.31917608, 0.1985389, -0.053703368, 0.8642665, -0.4847963, 0.49043882, 0.90472925, 0.07956627, -0.41057098, 0.62741274, 0.4303911, -0.06140913, 0.27379367, 0.1329896, -0.43827996, 0.9235453, -0.22700362, 0.23511928, -0.17353338, -0.21750072, 0.64350796, 0.0198352, -0.5279602, 0.32936537, 0.0156381, -0.0027977307, -0.17716546, -0.018419527, -0.6129734, 0.462052, 0.42863113, 0.26630026, -0.13116528, -0.7516571, -0.11553104, -0.44108787, 0.400301, 0.33470413, 0.27749902, -0.30727044, 0.06501224, -0.11527064, -0.4318258, 0.03763373, -0.5939043, 0.6610524, -0.13735068, -0.22958352, -1.1173408, -1.0441886, 0.022903662, -0.70671916]","[1.0, 0.0, 0.5, 1.0, 0.5, 1.0]"
138,러시아어(1)/장윤선,"[-0.88527024, -0.4513727, -0.5026469, 0.09686911, 0.21478131, -0.011464561, 1.1420647, 0.68938154, 0.1899865, 0.9683473, 0.20217377, 0.18006197, -0.62889737, 0.45337886, 0.0010837249, -0.85359573, -0.9037579, 0.19396114, -0.5479489, -0.21801193, 0.6555804, 0.10206798, -0.6686087, 0.026202168, -0.35201713, 0.38103166, -0.42905, 0.4716036, 0.48865616, 0.43745485, -0.14827853, 0.5623125, 0.35796303, 0.48670942, -0.9029363, 0.16863444, -0.17427312, 0.4535813, 0.86694217, -0.18691896, 0.52498245, 0.5543536, -0.07360602, -0.8166852, 0.33623475, 0.11367457, -0.5373987, 0.38481453, 0.03348186, 0.4647678, -0.4225198, 0.6545148, -0.64836556, -0.16312239, 0.36483762, -0.23389001, 0.15700631, 1.6449437, 0.32290187, -0.22510414, 0.5429295, 0.003442328, -0.601427, 1.0323532, -0.70314825, 0.51282775, -0.3823151, -1.2440172, 0.85502917, 0.36054614, 0.5586337, 0.2011611, 0.33244288, 0.56309044, -0.6047765, -0.18125841, -0.87773496, -0.21894014, 0.30156395, -0.05135383, 0.26530516, -0.43607977, -0.41900763, 0.109543115, -0.12183208, 0.12704037, 0.90168566, -0.19224685, 0.46082783, 0.17898926, -0.9560694, 0.2680991, -0.6605353, 0.0046343156, -0.4810424, -0.82679236, 0.3501051, 0.03624186, -0.40777358, -0.5856485]","[1.0, 0.5, 0.5, 1.0, 0.0, 0.5]"
139,한국근현대사/이세영,"[-0.52843785, 0.8651003, 0.2553058, 0.48740792, -0.58532274, 0.0048174127, 0.08960748, 0.3508598, -0.80534685, -0.7375333, 0.20409442, -0.5074786, -0.6458742, 0.6479147, -0.010892569, -0.9368382, -0.5852957, -0.08169574, 0.41074356, -0.033942625, 0.37976375, -0.019481026, -0.27342796, -0.68955433, -0.06533856, 0.3363357, -0.2550533, -0.12601615, 0.34303665, 0.10106495, 0.52180237, 0.46670794, -0.15261497, 1.320349, -0.051678825, 0.2156582, 0.036065202, -0.52054137, 0.35408074, -0.23449118, -0.7743239, 0.7221982, -0.0691224, -0.36894554, -0.12085828, 0.11493036, -0.81645465, 0.30221564, 0.0054665525, -0.2317988, 0.3095404, 0.5425188, -0.16091871, 0.49150375, 0.340894, 0.38861912, -0.1766072, 0.07811786, 0.15559654, -0.2354835, 0.5765557, 0.5689983, -1.109917, 0.4851449, -0.71391475, 0.21998854, -0.15897569, -0.046020273, 0.18807411, -0.4049482, -0.0006139928, 0.5965306, 0.10823186, 0.24558833, 0.004023953, -0.6753607, -0.65257245, -0.18078063, 0.080693826, 0.19592886, -0.31029534, -0.40074566, -0.54189134, -0.07978124, -0.056955565, 0.42012227, 0.048928805, -0.3894717, 0.6844494, -0.67324084, -0.49580663, 0.3168126, -0.65132076, -0.009943934, -0.15960549, -0.39235708, -0.26135302, -1.0775822, -0.4819179, -0.050299108]","[1.0, 0.5, 0.5, 1.0, 0.5, 0.5]"
140,2D디지털디자인/김현정,"[-0.83497226, 0.78766567, -0.19504583, 0.3028808, -0.3341885, 0.3873904, 0.47750777, -0.0061663846, -0.25475976, -0.26441738, -0.089166574, 0.1732451, -0.112525545, 0.4403501, -0.07543518, -0.76985085, 0.017748917, -0.09125789, -0.18414888, 0.06465891, 1.305962, -0.027043343, 0.53318393, -0.31769657, -0.21543032, -0.33904633, 0.11703569, 0.42522484, 0.15001506, 0.37919942, 0.11449671, 0.16080253, -0.1121631, 0.6865758, -0.29101002, 0.35054386, -0.3278196, 0.027908832, 0.33321726, -0.5065177, -0.2316101, 0.1045092, -0.48696792, -0.38424936, 0.34772778, -0.014126095, -0.67009646, -0.24266395, 0.32923627, 0.14342795, -0.6916782, 0.49553144, 0.10469186, 0.03187552, 0.25474882, 0.58824307, 0.504345, 0.068170525, -0.6546167, 0.06076203, 0.57758445, 0.2552477, -0.82284254, 0.1567247, -0.8145902, 0.716619, -0.13180508, -0.5775155, 0.11343767, 0.4611736, -0.39058015, 0.1333561, 0.07986241, 1.0243471, -0.33546373, -0.0062762606, -0.40110266, 0.15411867, -0.049204364, -0.16656543, -0.2628619, -0.37105912, -0.46299362, 0.10582519, 0.55921817, 0.15900119, 1.2699461, -0.6538028, -0.049774744, -0.30628708, -0.12745675, 0.6863348, -0.47815385, 0.2733158, -0.45285654, -0.4570164, -0.49750498, -0.65362054, -0.40364575, -0.75255454]","[0.5, 0.0, 0.5, 1.0, 0.5, 0.5]"
141,통계학입문/이명숙,"[-0.1727776, 0.072558, -0.6989647, 0.7412767, -0.07320232, -0.029289508, 0.9408102, 0.24500638, -0.6005394, -0.40763682, -0.099969685, -0.22393203, -0.7442836, -0.24112386, 0.26114652, -0.51526165, -1.045221, -0.34382, 0.45491955, -0.53369856, -0.0919377, 0.25331306, 0.10037858, -0.2964087, -0.12711327, 0.4370428, -0.2855311, -0.3282689, 0.44790605, 1.0996964, 0.25887707, 0.95393413, 0.48525754, -0.12258457, 0.5238175, 0.90514493, -0.11605105, 0.61167043, 0.29578906, -0.6980639, 0.16338718, 0.1890107, 0.30911562, -0.70534664, -0.09971593, 0.19016992, -0.21198869, 0.8128954, 0.23474187, -0.5587125, 0.08473385, -0.10150566, -0.69045526, 0.06367281, 0.40117306, 0.25248107, 0.041172788, 0.7925844, 0.12434715, -0.21851045, 0.8088405, 0.8730589, -0.9606408, 0.5468282, -0.650428, 0.24536219, -0.17203201, 0.16121694, 0.17563018, 0.42894828, -0.37177533, -0.25672814, 0.08914695, 0.7175604, 0.1580787, -0.7436998, -0.71061075, -0.1991391, 1.1462168, -0.0049310974, -0.30215535, -0.08351792, 0.4616951, -0.53485584, 0.09042655, 0.27990246, 0.29249954, -0.6067349, 0.047504064, -1.2869248, -0.78756344, 0.7232312, 0.027793407, 0.7733877, -0.25405473, -0.5499388, -0.14567114, -0.47696435, 0.019226575, -0.5103368]","[1.0, 0.0, 0.5, 1.0, 0.0, 0.5]"
